팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,시간차_성공률,이동_성공률,후위_성공률,속공_성공률,퀵오픈_성공률,서브_성공률,범실_범실,포지션,득점점유율,스타팅멤버
페퍼저축은행,2021-11-28,0,지민경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
GS칼텍스,2021-11-30,1,모마,47.5,46.43,50.0,0.0,50.0,0.0,50.0,0.0,3,R,0.36363636363636365,1
GS칼텍스,2021-11-30,1,강소휘,40.0,33.33,100.0,0.0,0.0,0.0,33.33,1.0,3,L,0.2,1
GS칼텍스,2021-11-30,1,유서연,31.82,16.67,0.0,0.0,0.0,0.0,55.56,0.67,4,L,0.18181818181818182,1
GS칼텍스,2021-11-30,1,권민지,57.14,50.0,0.0,0.0,0.0,100.0,0.0,0.33,2,L,0.12727272727272726,1
GS칼텍스,2021-11-30,1,한수지,50.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0,C,0.05454545454545454,1
GS칼텍스,2021-11-30,1,김지원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,S,0.03636363636363636,1
GS칼텍스,2021-11-30,1,김해빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,L,0.01818181818181818,0
GS칼텍스,2021-11-30,1,안혜진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,S,0.01818181818181818,0
GS칼텍스,2021-11-30,1,오지영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
GS칼텍스,2021-11-30,1,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
KGC인삼공사,2021-11-30,0,옐레나,40.0,36.84,0.0,0.0,40.0,0.0,50.0,0.0,4,R,0.45454545454545453,1
KGC인삼공사,2021-11-30,0,박은진,62.5,0.0,0.0,75.0,0.0,66.67,0.0,0.0,1,C,0.18181818181818182,1
KGC인삼공사,2021-11-30,0,이소영,19.05,30.0,0.0,0.0,0.0,0.0,10.0,0.33,2,L,0.15151515151515152,1
KGC인삼공사,2021-11-30,0,박혜민,26.67,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4,L,0.15151515151515152,1
KGC인삼공사,2021-11-30,0,고의정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,L,0.030303030303030304,0
KGC인삼공사,2021-11-30,0,염혜선,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.030303030303030304,1
KGC인삼공사,2021-11-30,0,채선아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
흥국생명,2021-12-01,1,캣벨,43.55,30.0,100.0,0.0,42.86,0.0,62.5,0.5,3,R,0.4266666666666667,1
흥국생명,2021-12-01,1,정윤주,51.61,50.0,50.0,0.0,0.0,0.0,53.33,0.25,2,L,0.26666666666666666,1
흥국생명,2021-12-01,1,김미연,26.92,11.11,60.0,0.0,0.0,0.0,25.0,0.25,3,L,0.12,1
흥국생명,2021-12-01,1,이주아,28.57,33.33,0.0,0.0,0.0,25.0,0.0,0.75,4,C,0.09333333333333334,1
흥국생명,2021-12-01,1,김채연,45.45,44.44,0.0,0.0,0.0,100.0,0.0,0.0,0,C,0.08,1
흥국생명,2021-12-01,1,김다솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4,S,0.013333333333333334,1
흥국생명,2021-12-01,1,김해란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
흥국생명,2021-12-01,1,박상미,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
페퍼저축은행,2021-12-01,0,엘리자벳,28.57,23.33,50.0,0.0,35.29,0.0,0.0,0.0,5,R,0.288135593220339,1
페퍼저축은행,2021-12-01,0,이한비,28.95,28.57,33.33,0.0,0.0,0.0,28.57,0.5,8,L,0.22033898305084745,1
페퍼저축은행,2021-12-01,0,박은서,57.89,44.44,100.0,0.0,0.0,0.0,60.0,0.0,1,L,0.1864406779661017,0
페퍼저축은행,2021-12-01,0,하혜진,50.0,37.5,100.0,0.0,0.0,66.67,0.0,0.0,1,R,0.13559322033898305,1
페퍼저축은행,2021-12-01,0,최가은,50.0,25.0,0.0,0.0,0.0,100.0,0.0,0.5,2,C,0.11864406779661017,1
페퍼저축은행,2021-12-01,0,구솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,S,0.01694915254237288,0
페퍼저축은행,2021-12-01,0,박연화,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,C,0.01694915254237288,0
페퍼저축은행,2021-12-01,0,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,S,0.01694915254237288,1
페퍼저축은행,2021-12-01,0,김세인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
페퍼저축은행,2021-12-01,0,문슬기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
한국도로공사,2021-12-02,1,켈시,52.27,40.91,50.0,0.0,60.0,0.0,72.73,0.0,3,R,0.4262295081967213,1
한국도로공사,2021-12-02,1,박정아,51.72,53.33,50.0,0.0,0.0,0.0,50.0,0.0,0,L,0.26229508196721313,1
한국도로공사,2021-12-02,1,정대영,40.0,33.33,0.0,0.0,0.0,100.0,0.0,0.0,0,C,0.11475409836065574,1
한국도로공사,2021-12-02,1,배유나,66.67,100.0,50.0,50.0,0.0,66.67,0.0,0.0,2,C,0.11475409836065574,1
한국도로공사,2021-12-02,1,문정원,50.0,50.0,100.0,0.0,0.0,0.0,33.33,0.0,1,R,0.04918032786885246,1
한국도로공사,2021-12-02,1,전새얀,20.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,1,L,0.01639344262295082,0
한국도로공사,2021-12-02,1,이윤정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1,S,0.01639344262295082,1
한국도로공사,2021-12-02,1,임명옥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
IBK기업은행,2021-12-02,0,라셈,35.14,11.11,66.67,0.0,54.55,0.0,50.0,0.0,1,R,0.325,1
IBK기업은행,2021-12-02,0,김주향,46.15,66.67,33.33,0.0,0.0,0.0,27.27,0.0,2,L,0.325,1
IBK기업은행,2021-12-02,0,김수지,20.0,0.0,0.0,25.0,0.0,33.33,0.0,0.67,2,C,0.15,1
IBK기업은행,2021-12-02,0,표승주,28.57,20.0,100.0,0.0,0.0,0.0,25.0,0.0,2,L,0.125,1
IBK기업은행,2021-12-02,0,김희진,25.0,50.0,0.0,0.0,0.0,33.33,0.0,0.0,3,C,0.075,1
IBK기업은행,2021-12-02,0,이진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,S,0.0,0
IBK기업은행,2021-12-02,0,구혜인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
IBK기업은행,2021-12-02,0,신연경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
현대건설,2021-12-03,1,야스민,46.43,45.0,50.0,0.0,51.85,0.0,28.57,0.0,4,R,0.325,1
현대건설,2021-12-03,1,양효진,80.0,75.0,100.0,0.0,0.0,85.71,0.0,0.75,0,C,0.275,1
현대건설,2021-12-03,1,고예림,45.45,35.71,0.0,0.0,100.0,0.0,57.14,0.0,5,L,0.1375,1
현대건설,2021-12-03,1,정지윤,70.0,66.67,0.0,0.0,0.0,0.0,75.0,0.0,1,L,0.1,0
현대건설,2021-12-03,1,이다현,37.5,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,C,0.1,1
현대건설,2021-12-03,1,황민경,23.53,18.18,0.0,0.0,0.0,0.0,40.0,0.0,3,L,0.05,1
현대건설,2021-12-03,1,김다인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0125,1
현대건설,2021-12-03,1,김연견,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
KGC인삼공사,2021-12-03,0,옐레나,28.89,15.79,0.0,0.0,26.67,0.0,54.55,0.75,4,R,0.30158730158730157,1
KGC인삼공사,2021-12-03,0,고의정,33.33,20.0,0.0,0.0,0.0,0.0,47.37,0.75,3,L,0.2698412698412698,1
KGC인삼공사,2021-12-03,0,이소영,30.3,31.25,0.0,0.0,0.0,0.0,33.33,0.25,4,L,0.19047619047619047,1
KGC인삼공사,2021-12-03,0,박은진,30.0,22.22,0.0,50.0,0.0,16.67,100.0,0.5,3,C,0.14285714285714285,1
KGC인삼공사,2021-12-03,0,한송이,71.43,75.0,0.0,0.0,0.0,100.0,0.0,0.25,1,C,0.09523809523809523,1
KGC인삼공사,2021-12-03,0,염혜선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.0,1
KGC인삼공사,2021-12-03,0,고민지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
KGC인삼공사,2021-12-03,0,노란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
GS칼텍스,2021-12-04,1,모마,44.68,40.74,50.0,0.0,33.33,0.0,100.0,0.33,2,R,0.3770491803278688,1
GS칼텍스,2021-12-04,1,유서연,45.45,37.5,100.0,0.0,0.0,0.0,46.15,0.0,2,L,0.16393442622950818,1
GS칼텍스,2021-12-04,1,강소휘,26.67,21.43,0.0,0.0,0.0,0.0,33.33,0.33,5,L,0.14754098360655737,1
GS칼텍스,2021-12-04,1,권민지,45.45,57.14,0.0,0.0,0.0,33.33,0.0,0.0,2,L,0.14754098360655737,1
GS칼텍스,2021-12-04,1,한수지,57.14,50.0,0.0,50.0,0.0,66.67,0.0,0.0,0,C,0.11475409836065574,1
GS칼텍스,2021-12-04,1,안혜진,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.04918032786885246,0
GS칼텍스,2021-12-04,1,오지영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
GS칼텍스,2021-12-04,1,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
흥국생명,2021-12-04,0,캣벨,38.33,55.56,0.0,0.0,15.38,0.0,44.0,0.0,4,R,0.5,1
흥국생명,2021-12-04,0,이주아,42.86,16.67,0.0,50.0,0.0,66.67,0.0,0.33,1,C,0.2391304347826087,1
흥국생명,2021-12-04,0,김채연,55.56,66.67,100.0,0.0,0.0,0.0,0.0,0.33,1,C,0.17391304347826086,1
흥국생명,2021-12-04,0,정윤주,13.04,16.67,0.0,0.0,0.0,0.0,11.11,0.0,7,L,0.08695652173913043,1
흥국생명,2021-12-04,0,김다솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0,1
흥국생명,2021-12-04,0,도수빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Li,0.0,0
IBK기업은행,2021-12-05,1,라셈,41.94,52.63,25.0,0.0,14.29,0.0,100.0,0.33,0,R,0.2978723404255319,1
IBK기업은행,2021-12-05,1,김희진,50.0,40.0,50.0,25.0,0.0,100.0,0.0,0.33,1,C,0.23404255319148937,1
IBK기업은행,2021-12-05,1,김수지,83.33,50.0,100.0,100.0,0.0,100.0,0.0,0.0,2,C,0.19148936170212766,1
IBK기업은행,2021-12-05,1,김주향,23.81,16.67,0.0,0.0,0.0,0.0,26.67,0.0,3,L,0.1276595744680851,1
IBK기업은행,2021-12-05,1,표승주,31.25,12.5,100.0,0.0,0.0,0.0,33.33,0.0,0,L,0.10638297872340426,1
IBK기업은행,2021-12-05,1,김하경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.0425531914893617,1
IBK기업은행,2021-12-05,1,신연경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
페퍼저축은행,2021-12-05,0,엘리자벳,42.5,48.28,100.0,0.0,25.0,0.0,0.0,0.0,4,R,0.42857142857142855,1
페퍼저축은행,2021-12-05,0,박은서,61.54,57.14,0.0,0.0,0.0,0.0,80.0,1.0,4,L,0.2619047619047619,0
페퍼저축은행,2021-12-05,0,이한비,14.81,16.67,0.0,0.0,0.0,0.0,12.5,0.0,3,L,0.14285714285714285,1
페퍼저축은행,2021-12-05,0,최가은,37.5,33.33,0.0,0.0,0.0,66.67,0.0,0.0,2,C,0.09523809523809523,1
페퍼저축은행,2021-12-05,0,하혜진,40.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,3,R,0.07142857142857142,1
페퍼저축은행,2021-12-05,0,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
페퍼저축은행,2021-12-05,0,구솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,0
페퍼저축은행,2021-12-05,0,김세인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
페퍼저축은행,2021-12-05,0,문슬기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
페퍼저축은행,2021-12-05,0,이은지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,R,0.0,0
한국도로공사,2021-12-07,1,켈시,38.03,26.67,0.0,0.0,53.85,0.0,61.54,0.0,2,R,0.3974358974358974,1
한국도로공사,2021-12-07,1,박정아,31.82,37.93,0.0,0.0,0.0,0.0,30.0,0.4,5,L,0.24358974358974358,1
한국도로공사,2021-12-07,1,전새얀,40.0,28.57,0.0,0.0,0.0,0.0,50.0,0.0,1,L,0.11538461538461539,0
한국도로공사,2021-12-07,1,배유나,66.67,33.33,100.0,100.0,0.0,66.67,0.0,0.2,2,C,0.11538461538461539,1
한국도로공사,2021-12-07,1,정대영,25.0,14.29,0.0,0.0,0.0,50.0,0.0,0.2,1,C,0.07692307692307693,1
한국도로공사,2021-12-07,1,문정원,18.18,14.29,0.0,0.0,0.0,0.0,25.0,0.0,1,R,0.02564102564102564,1
한국도로공사,2021-12-07,1,이예림,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.02564102564102564,0
한국도로공사,2021-12-07,1,이윤정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
한국도로공사,2021-12-07,1,이고은,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0,0
한국도로공사,2021-12-07,1,임명옥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
현대건설,2021-12-07,0,야스민,28.79,30.95,100.0,0.0,18.75,0.0,28.57,0.8,12,R,0.27586206896551724,1
현대건설,2021-12-07,0,정지윤,52.78,57.89,0.0,0.0,0.0,0.0,53.33,0.0,4,L,0.26436781609195403,1
현대건설,2021-12-07,0,양효진,35.9,39.13,42.86,0.0,0.0,22.22,0.0,0.2,5,C,0.20689655172413793,1
현대건설,2021-12-07,0,황민경,51.85,45.45,100.0,0.0,0.0,0.0,53.33,0.0,6,L,0.1724137931034483,1
현대건설,2021-12-07,0,이다현,45.45,66.67,0.0,50.0,0.0,33.33,0.0,0.0,1,C,0.08045977011494253,1
현대건설,2021-12-07,0,김다인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
현대건설,2021-12-07,0,김연견,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
현대건설,2021-12-07,0,김주하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
페퍼저축은행,2021-12-08,0,엘리자벳,28.21,31.03,0.0,0.0,22.22,0.0,0.0,1.0,5,R,0.3953488372093023,1
페퍼저축은행,2021-12-08,0,박경현,40.0,35.29,100.0,0.0,0.0,0.0,42.86,0.33,2,L,0.2558139534883721,1
페퍼저축은행,2021-12-08,0,하혜진,40.0,33.33,100.0,0.0,0.0,33.33,0.0,0.33,1,R,0.13953488372093023,1
페퍼저축은행,2021-12-08,0,이한비,21.05,7.14,100.0,0.0,0.0,0.0,66.67,0.33,3,L,0.11627906976744186,1
페퍼저축은행,2021-12-08,0,최가은,66.67,100.0,100.0,0.0,0.0,0.0,0.0,0.33,0,C,0.06976744186046512,1
페퍼저축은행,2021-12-08,0,이현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,4,S,0.023255813953488372,1
페퍼저축은행,2021-12-08,0,구솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0,0
페퍼저축은행,2021-12-08,0,김세인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
페퍼저축은행,2021-12-08,0,문슬기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
페퍼저축은행,2021-12-08,0,지민경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
GS칼텍스,2021-12-08,1,모마,56.25,42.86,100.0,0.0,83.33,0.0,0.0,0.67,3,R,0.3793103448275862,1
GS칼텍스,2021-12-08,1,강소휘,66.67,60.0,100.0,0.0,0.0,0.0,66.67,0.33,5,L,0.25862068965517243,1
GS칼텍스,2021-12-08,1,한수지,54.55,66.67,0.0,50.0,0.0,50.0,0.0,0.0,0,C,0.13793103448275862,1
GS칼텍스,2021-12-08,1,유서연,43.75,37.5,0.0,0.0,0.0,0.0,50.0,0.0,3,L,0.1206896551724138,1
GS칼텍스,2021-12-08,1,권민지,30.77,27.27,0.0,0.0,0.0,50.0,0.0,0.0,1,L,0.10344827586206896,1
GS칼텍스,2021-12-08,1,김해빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,L,0.0,0
GS칼텍스,2021-12-08,1,오지영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
GS칼텍스,2021-12-08,1,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
KGC인삼공사,2021-12-09,1,옐레나,40.82,36.36,0.0,0.0,36.84,0.0,62.5,0.0,7,R,0.45454545454545453,1
KGC인삼공사,2021-12-09,1,이소영,31.25,15.38,66.67,0.0,0.0,0.0,40.0,0.0,5,L,0.18181818181818182,1
KGC인삼공사,2021-12-09,1,박혜민,33.33,25.0,0.0,0.0,0.0,0.0,44.44,0.33,0,L,0.12727272727272726,1
KGC인삼공사,2021-12-09,1,박은진,28.57,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2,C,0.07272727272727272,1
KGC인삼공사,2021-12-09,1,고의정,22.22,0.0,0.0,0.0,0.0,0.0,40.0,0.33,3,L,0.05454545454545454,0
KGC인삼공사,2021-12-09,1,한송이,40.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,2,C,0.05454545454545454,1
KGC인삼공사,2021-12-09,1,염혜선,66.67,66.67,0.0,0.0,0.0,0.0,0.0,0.33,2,S,0.05454545454545454,1
KGC인삼공사,2021-12-09,1,노란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
IBK기업은행,2021-12-09,0,라셈,29.73,15.79,50.0,0.0,54.55,0.0,0.0,0.0,2,R,0.2926829268292683,1
IBK기업은행,2021-12-09,0,김주향,36.67,33.33,0.0,0.0,0.0,0.0,43.75,0.0,3,L,0.2926829268292683,1
IBK기업은행,2021-12-09,0,김희진,25.0,9.09,100.0,50.0,0.0,50.0,0.0,0.0,4,C,0.17073170731707318,1
IBK기업은행,2021-12-09,0,김수지,57.14,33.33,0.0,75.0,0.0,0.0,0.0,0.0,2,C,0.12195121951219512,1
IBK기업은행,2021-12-09,0,표승주,13.64,8.33,50.0,0.0,0.0,0.0,12.5,0.0,2,L,0.0975609756097561,1
IBK기업은행,2021-12-09,0,김하경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.024390243902439025,1
IBK기업은행,2021-12-09,0,신연경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
흥국생명,2021-12-10,0,캣벨,30.43,33.33,50.0,0.0,25.0,0.0,22.22,0.0,5,R,0.41818181818181815,1
흥국생명,2021-12-10,0,정윤주,46.43,38.46,0.0,0.0,100.0,0.0,53.85,0.0,3,L,0.2545454545454545,1
흥국생명,2021-12-10,0,김미연,26.09,40.0,0.0,0.0,0.0,0.0,15.38,0.0,4,L,0.10909090909090909,1
흥국생명,2021-12-10,0,김채연,40.0,37.5,100.0,0.0,0.0,0.0,0.0,0.25,1,C,0.10909090909090909,1
흥국생명,2021-12-10,0,이주아,30.0,14.29,0.0,0.0,0.0,66.67,0.0,0.0,3,C,0.10909090909090909,1
흥국생명,2021-12-10,0,박현주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
흥국생명,2021-12-10,0,김다솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
흥국생명,2021-12-10,0,도수빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
흥국생명,2021-12-10,0,박상미,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
한국도로공사,2021-12-10,1,켈시,43.64,31.43,66.67,0.0,63.64,0.0,66.67,0.5,8,R,0.3918918918918919,1
한국도로공사,2021-12-10,1,박정아,39.39,31.82,50.0,0.0,100.0,0.0,50.0,0.0,4,L,0.17567567567567569,1
한국도로공사,2021-12-10,1,정대영,63.64,50.0,66.67,100.0,0.0,66.67,0.0,0.25,1,C,0.13513513513513514,1
한국도로공사,2021-12-10,1,문정원,44.44,16.67,100.0,0.0,0.0,0.0,100.0,0.25,5,R,0.12162162162162163,1
한국도로공사,2021-12-10,1,배유나,30.77,37.5,25.0,0.0,0.0,0.0,0.0,0.25,2,C,0.0945945945945946,1
한국도로공사,2021-12-10,1,전새얀,28.57,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.05405405405405406,0
한국도로공사,2021-12-10,1,이윤정,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.25,2,S,0.02702702702702703,1
한국도로공사,2021-12-10,1,이예림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,L,0.0,0
한국도로공사,2021-12-10,1,임명옥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
현대건설,2021-12-11,1,양효진,66.67,70.59,50.0,0.0,0.0,62.5,0.0,0.25,0,C,0.30666666666666664,1
현대건설,2021-12-11,1,야스민,45.95,38.89,100.0,0.0,55.56,0.0,44.44,0.0,2,R,0.24,1
현대건설,2021-12-11,1,정지윤,41.38,40.0,0.0,0.0,0.0,0.0,42.86,0.0,9,L,0.16,0
현대건설,2021-12-11,1,이다현,70.0,50.0,0.0,100.0,0.0,71.43,0.0,0.0,1,C,0.16,1
현대건설,2021-12-11,1,황민경,35.71,33.33,100.0,0.0,0.0,0.0,28.57,1.0,1,L,0.10666666666666667,1
현대건설,2021-12-11,1,고예림,22.22,25.0,0.0,0.0,0.0,0.0,25.0,0.0,2,L,0.02666666666666667,1
현대건설,2021-12-11,1,김다인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,S,0.0,1
현대건설,2021-12-11,1,김연견,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
GS칼텍스,2021-12-11,0,모마,47.22,44.44,0.0,0.0,57.14,0.0,37.5,0.5,10,R,0.5588235294117647,1
GS칼텍스,2021-12-11,0,강소휘,26.67,17.65,100.0,0.0,0.0,0.0,33.33,0.25,5,L,0.14705882352941177,1
GS칼텍스,2021-12-11,0,권민지,53.85,60.0,0.0,0.0,0.0,0.0,50.0,0.0,3,L,0.1323529411764706,1
GS칼텍스,2021-12-11,0,유서연,35.71,0.0,0.0,0.0,0.0,0.0,45.45,0.25,1,L,0.10294117647058823,1
GS칼텍스,2021-12-11,0,한수지,14.29,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1,C,0.029411764705882353,1
GS칼텍스,2021-12-11,0,안혜진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.029411764705882353,1
GS칼텍스,2021-12-11,0,오지영,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
GS칼텍스,2021-12-11,0,한다혜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,L,0.0,0
GS칼텍스,2021-12-11,0,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
페퍼저축은행,2021-12-12,0,박은서,43.59,26.32,83.33,0.0,44.44,0.0,60.0,0.0,5,L,0.4594594594594595,1
페퍼저축은행,2021-12-12,0,박경현,24.14,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6,L,0.1891891891891892,1
페퍼저축은행,2021-12-12,0,이한비,26.92,27.78,100.0,0.0,0.0,0.0,16.67,0.0,3,L,0.1891891891891892,1
페퍼저축은행,2021-12-12,0,최가은,37.5,75.0,0.0,0.0,0.0,0.0,0.0,0.33,2,C,0.10810810810810811,1
페퍼저축은행,2021-12-12,0,하혜진,9.09,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2,R,0.02702702702702703,1
페퍼저축은행,2021-12-12,0,이현,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.02702702702702703,1
페퍼저축은행,2021-12-12,0,구솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,S,0.0,0
페퍼저축은행,2021-12-12,0,김세인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
페퍼저축은행,2021-12-12,0,문슬기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
KGC인삼공사,2021-12-12,1,정호영,55.56,54.55,0.0,0.0,0.0,57.14,0.0,0.67,1,C,0.3684210526315789,1
KGC인삼공사,2021-12-12,1,옐레나,34.78,33.33,0.0,0.0,37.5,0.0,33.33,0.0,3,R,0.2894736842105263,1
KGC인삼공사,2021-12-12,1,박혜민,33.33,27.27,0.0,0.0,0.0,0.0,50.0,0.0,1,L,0.23684210526315788,1
KGC인삼공사,2021-12-12,1,박은진,33.33,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2,C,0.10526315789473684,1
KGC인삼공사,2021-12-12,1,노란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Li,0.0,0
흥국생명,2021-12-14,0,캣벨,23.08,28.21,0.0,0.0,0.0,0.0,11.11,0.0,2,R,0.37142857142857144,1
흥국생명,2021-12-14,0,김미연,36.84,20.0,0.0,0.0,100.0,0.0,42.86,0.33,3,L,0.2571428571428571,1
흥국생명,2021-12-14,0,이주아,50.0,33.33,0.0,66.67,0.0,50.0,0.0,0.33,1,C,0.17142857142857143,1
흥국생명,2021-12-14,0,김채연,12.5,14.29,0.0,0.0,0.0,0.0,0.0,0.0,1,C,0.11428571428571428,1
흥국생명,2021-12-14,0,정윤주,22.22,0.0,0.0,0.0,0.0,0.0,40.0,0.33,1,L,0.08571428571428572,0
흥국생명,2021-12-14,0,김다솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,S,0.0,1
흥국생명,2021-12-14,0,도수빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Li,0.0,0
현대건설,2021-12-14,1,양효진,66.67,72.73,0.0,0.0,0.0,57.14,0.0,0.33,1,C,0.3333333333333333,1
현대건설,2021-12-14,1,야스민,40.0,26.32,100.0,0.0,75.0,0.0,100.0,1.67,4,R,0.3125,1
현대건설,2021-12-14,1,이다현,50.0,50.0,0.0,0.0,0.0,75.0,0.0,0.33,3,C,0.14583333333333334,1
현대건설,2021-12-14,1,황민경,40.0,33.33,0.0,0.0,0.0,0.0,50.0,0.33,1,L,0.10416666666666667,1
